,genre,rms_mean,rms_std,energy_entropy_mean,energy_entropy_std,sp_flux_mean,sp_flux_std,mel_spectrogram_mean,mel_spectrogram_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,chroma_mean,chroma_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std
10,blues,0.14286506175994873,0.09591807425022125,0.006693842524150136,0.018036447010024555,1.889488697052002,3.2408607006073,6.665277004241943,68.0385513305664,0.06295882576856149,0.0210127131611687,1409.9552556449528,453.50505917248717,2765.9008052675463,1194.9242410902843,0.303993284702301,0.30773842334747314,-173.79249572753906,90.2447738647461,137.18670654296875,32.91945266723633,-23.724048614501953,32.07290267944336,26.978435516357422,22.260913848876953,-16.657695770263672,17.024293899536133,4.180882453918457,12.67512321472168,-12.559929847717285,12.260801315307617,5.832184314727783,9.083901405334473,-2.874318838119507,10.421529769897461,-1.1974189281463623,8.110623359680176,-1.954835295677185,7.459939002990723,1.801500678062439,7.610462188720703,-2.989647388458252,9.69091510772705
11,blues,0.0657406896352768,0.04999910295009613,0.006751345614360331,0.013555656475685275,1.4491195678710938,1.880901575088501,1.6115165948867798,20.10599136352539,0.043930584759280744,0.04353977919397629,1352.6596654421637,715.6361434810112,2880.7778626196346,1712.7195281988834,0.36715206503868103,0.3198886513710022,-287.9237365722656,77.01605987548828,124.01875305175781,31.561845779418945,5.4698920249938965,17.3841552734375,33.65740966796875,18.563947677612305,1.0954971313476562,21.008325576782227,14.705334663391113,15.34217357635498,-4.877008438110352,12.236185073852539,8.670524597167969,13.76173210144043,0.7854050397872925,12.195488929748535,6.579525947570801,10.689367294311523,-4.874973773956299,9.683992385864258,-3.1782238483428955,9.174757957458496,-5.536157608032227,8.12379264831543
12,blues,0.11904605478048325,0.06366158276796341,0.006554566087625725,0.011111377248634825,1.5182058811187744,1.9141699075698853,3.9493842124938965,38.316162109375,0.06909500676720805,0.04879100679250699,1360.6411972395076,507.0161634605256,2738.6387375833815,976.1653893467178,0.26939111948013306,0.306433767080307,-207.2233123779297,67.6423110961914,132.83055114746094,25.812591552734375,-15.42884349822998,30.574905395507812,60.97093200683594,18.206602096557617,0.7298719882965088,17.699817657470703,12.437646865844727,10.063922882080078,1.1827994585037231,10.42007064819336,-1.5466231107711792,10.558433532714844,-17.879436492919922,9.828155517578125,8.352728843688965,9.749963760375977,-2.4581611156463623,11.816788673400879,-0.6033848524093628,9.63237190246582,0.3859608471393585,9.299180030822754
13,blues,0.113169826567173,0.06472185254096985,0.006581557186646441,0.011500594369649479,1.376421570777893,1.427191138267517,3.944868326187134,47.630279541015625,0.0514017032820959,0.035431452423898294,1324.2932181481008,414.09539132878655,2710.269200442285,1036.5328162168423,0.2647128105163574,0.3019532263278961,-209.82615661621094,44.38233947753906,124.46321868896484,23.273195266723633,10.342453956604004,25.748151779174805,47.01091384887695,12.192129135131836,6.508125305175781,10.103203773498535,15.410517692565918,12.09972858428955,-2.0051074028015137,8.354251861572266,6.7065653800964355,8.743547439575195,-21.557632446289062,9.81486988067627,10.718406677246094,9.79531478881836,-5.523688316345215,9.519448280334473,-2.19980525970459,7.692959308624268,-3.034864664077759,7.2416486740112305
14,blues,0.06705453246831894,0.05212455987930298,0.006502120771817472,0.012464470996211917,1.3887721300125122,1.4332021474838257,1.488224744796753,18.123088836669922,0.045036675850734724,0.0394964660662841,1171.8482269140325,383.7688704062827,2344.2463815073957,936.801236227072,0.32903632521629333,0.32880306243896484,-305.65472412109375,90.52179718017578,113.08634185791016,26.138404846191406,12.11442756652832,38.24165725708008,45.03371047973633,14.998191833496094,17.76282501220703,15.815624237060547,14.573328971862793,12.445672988891602,4.159429550170898,12.538886070251465,0.21354468166828156,12.932443618774414,-7.026995658874512,9.881694793701172,13.64199161529541,8.764518737792969,8.929174423217773,9.480206489562988,1.3030064105987549,7.925178050994873,5.9612507820129395,8.021207809448242
15,blues,0.08062402158975601,0.05318808555603027,0.006779613197435063,0.0129558258949402,1.4584273099899292,1.4099990129470825,1.9534192085266113,23.84619903564453,0.06370125495456304,0.044056664195648826,1420.3651651340074,447.1677296993538,2929.964494815835,836.7191727374226,0.2696904242038727,0.30820348858833313,-238.51553344726562,66.17192840576172,120.11017608642578,26.99448585510254,-4.229358673095703,31.285120010375977,42.29069900512695,19.5810489654541,5.928563117980957,17.284740447998047,13.917267799377441,10.835854530334473,5.35786771774292,10.931879997253418,1.8955572843551636,11.994847297668457,-16.936676025390625,9.478410720825195,12.350621223449707,8.731712341308594,3.9459798336029053,9.03445816040039,-1.3935844898223877,7.808888912200928,0.01928519830107689,7.782874584197998
16,blues,0.081471748650074,0.051391080021858215,0.00688536033571612,0.012485126601808548,1.4043771028518677,1.328101634979248,1.928324818611145,17.16897964477539,0.06134406117072699,0.037666938600053254,1454.9639409755137,390.27826423168466,3009.460817412268,1005.2959836040501,0.30418553948402405,0.31383591890335083,-233.75909423828125,70.44912719726562,120.67514038085938,23.708457946777344,-3.1748058795928955,34.75091552734375,39.51848220825195,19.916561126708984,3.8183367252349854,16.894271850585938,18.837141036987305,12.496352195739746,-3.6778173446655273,10.025062561035156,4.433138370513916,10.556053161621094,-14.965526580810547,10.076903343200684,17.578216552734375,10.109931945800781,1.8418718576431274,10.422110557556152,2.549422025680542,8.154435157775879,-1.2331676483154297,8.064504623413086
17,blues,0.09330607950687408,0.04637635871767998,0.006431866937657036,0.012039137322376948,1.5884150266647339,1.7399656772613525,2.4113729000091553,22.5217227935791,0.048326248912412995,0.029071729672521987,1088.8442297527454,481.29074145002545,2134.9929420134863,1040.057731408814,0.3021239936351776,0.3055252730846405,-245.69937133789062,72.07566833496094,140.4910888671875,28.289751052856445,-2.7897541522979736,28.225303649902344,60.431434631347656,18.97701072692871,18.919050216674805,15.351658821105957,9.829608917236328,9.983211517333984,3.559145927429199,10.889249801635742,0.5153716802597046,9.666970252990723,-16.38768196105957,11.369858741760254,6.627509117126465,10.25908088684082,7.259214401245117,9.838756561279297,-4.014427185058594,8.449102401733398,1.6021209955215454,8.542001724243164
18,blues,0.07970637083053589,0.05437144264578819,0.006853466965512282,0.011160373129892365,1.2212446928024292,1.2156338691711426,2.094857931137085,31.998306274414062,0.056141769987432324,0.04149945968613148,1537.5876985238351,439.4337948393015,3495.51500643489,1351.9983438533889,0.2699322998523712,0.312502384185791,-252.49301147460938,53.61262512207031,104.9371109008789,24.569822311401367,15.33231258392334,25.7446231842041,42.666969299316406,12.780080795288086,6.783058166503906,9.645275115966797,21.605682373046875,10.830377578735352,-1.2978408336639404,8.563089370727539,5.675407409667969,10.030085563659668,-16.63263511657715,11.211316108703613,12.173101425170898,11.114275932312012,-1.9472849369049072,7.211174488067627,1.950844407081604,8.05438232421875,-0.8903191089630127,6.986108779907227
19,blues,0.09765975177288055,0.05074535682797432,0.006535722268620862,0.011559452190080597,1.5635855197906494,1.714978814125061,2.565458297729492,22.921735763549805,0.05888603900812065,0.042406678445582685,1195.4703757774462,499.52271335834376,2235.264725474913,1099.1036004202813,0.25732481479644775,0.30977943539619446,-236.65675354003906,74.68944549560547,138.4092559814453,23.15972900390625,-4.912910461425781,34.15938186645508,47.62917709350586,17.67332649230957,5.184200286865234,21.619827270507812,8.876614570617676,9.57773208618164,0.5138149261474609,9.883770942687988,-3.804673910140991,12.62495231628418,-14.988870620727539,8.800747871398926,10.417068481445312,10.233847618103027,-0.333638072013855,11.6024169921875,0.7759847640991211,8.977283477783203,1.7773184776306152,8.831470489501953
20,blues,0.07547449320554733,0.049986232072114944,0.006528421387785818,0.012764113424964354,1.394463300704956,1.3988840579986572,1.7920135259628296,18.82135772705078,0.05258634232405259,0.024823961803533193,1390.301557556794,320.89949249716307,3006.1717163935614,972.5993623217322,0.3026115894317627,0.30713048577308655,-230.35765075683594,54.66484069824219,127.07833099365234,19.936004638671875,7.123446464538574,24.535505294799805,39.774898529052734,13.251039505004883,1.9210494756698608,10.832584381103516,17.411779403686523,10.009513854980469,-5.619414806365967,8.925698280334473,8.249393463134766,8.323654174804688,-18.11688804626465,7.759009838104248,13.835063934326172,8.537496566772461,-3.7699320316314697,8.461593627929688,2.57201886177063,8.63930892944336,-4.318345546722412,7.917558193206787
21,blues,0.10113207995891571,0.05681898444890976,0.006157161942407892,0.009283108677955173,1.4757553339004517,1.6453934907913208,2.8467984199523926,23.626440048217773,0.047907452387857694,0.04828363521002576,1046.5500105240203,539.8891352431461,1830.330592463022,1161.5572029713721,0.3211003839969635,0.32139116525650024,-264.7225646972656,79.63908386230469,138.8684539794922,31.64777374267578,11.194063186645508,35.85388946533203,48.5042610168457,19.282791137695312,14.930756568908691,15.774187088012695,20.580284118652344,11.403270721435547,3.2070086002349854,10.952461242675781,1.2489557266235352,10.221789360046387,-15.846456527709961,9.763920783996582,15.978459358215332,9.231132507324219,3.3691329956054688,8.892146110534668,-1.5108065605163574,8.486315727233887,1.9059252738952637,8.376850128173828
22,blues,0.1134258508682251,0.06070940941572189,0.006711641017904995,0.012286641114803536,1.52898108959198,1.7896294593811035,3.4469246864318848,29.344186782836914,0.05856995903422274,0.05355341824919657,1155.7812208677883,560.5437468890897,2169.033055847593,1154.2328940822886,0.30653679370880127,0.31304946541786194,-233.9562530517578,80.6755599975586,136.1457061767578,30.980749130249023,3.324410915374756,34.10734558105469,48.928531646728516,19.60248374938965,8.71544361114502,17.447399139404297,13.966021537780762,12.892838478088379,5.366596698760986,10.280302047729492,0.39953961968421936,11.3084135055542,-13.469852447509766,12.307092666625977,16.877717971801758,9.08182430267334,5.1480913162231445,10.701584815979004,-2.2498207092285156,8.802998542785645,3.9479076862335205,8.130982398986816
23,blues,0.10203516483306885,0.05971498042345047,0.006345704768546272,0.010839227058251223,1.4346256256103516,1.5046876668930054,2.9605467319488525,20.952516555786133,0.052467009860788866,0.032981581751793373,1209.9878628924062,363.01290962752194,2521.741260785238,781.0851691434449,0.28082266449928284,0.3019215762615204,-227.225341796875,64.41333770751953,137.78807067871094,22.526039123535156,-14.499567985534668,35.28492736816406,63.56092834472656,14.541479110717773,5.6176676750183105,12.372379302978516,11.958148956298828,9.790872573852539,1.9079684019088745,10.042266845703125,-1.8893868923187256,9.378301620483398,-7.604216575622559,9.86133098602295,-2.4732885360717773,9.915671348571777,-2.891010284423828,10.203649520874023,-9.433392524719238,9.375237464904785,-10.929217338562012,10.772510528564453
24,blues,0.08694726973772049,0.05010548233985901,0.0065100352893697104,0.01266946651877623,1.6073251962661743,1.7272766828536987,2.1943418979644775,18.903287887573242,0.04727604770881671,0.03284804303651859,1120.0194669331925,420.069498470375,2323.820647839327,1067.9791216226324,0.26311221718788147,0.31621646881103516,-274.3658142089844,76.93201446533203,130.4112548828125,22.367664337158203,-6.351287364959717,36.65749740600586,70.40299987792969,17.639127731323242,13.26972770690918,15.17757797241211,9.473775863647461,12.471885681152344,7.735329627990723,11.025519371032715,-1.2349663972854614,12.258320808410645,-0.5723901391029358,9.702339172363281,-2.3033547401428223,8.299065589904785,3.7735159397125244,8.767589569091797,0.07561231404542923,8.579594612121582,-0.9389718174934387,11.25334358215332
25,blues,0.0892152190208435,0.05579625442624092,0.0059315452029025505,0.010443216450986685,1.4714672565460205,1.687957525253296,2.4110143184661865,32.84906005859375,0.051697390999613305,0.03659598303130558,1109.3527843880802,372.4240704444236,2243.3417583562937,915.5531611672651,0.29095974564552307,0.30178752541542053,-249.28456115722656,63.08930969238281,131.0046844482422,18.39406394958496,0.6714353561401367,39.73822021484375,66.70394897460938,17.27338981628418,17.91480255126953,13.543194770812988,4.6216864585876465,13.161101341247559,6.613105297088623,9.82158088684082,1.2425212860107422,9.912569999694824,1.4125670194625854,8.698203086853027,-1.589808464050293,9.586809158325195,-0.9819214940071106,10.078376770019531,-3.5757904052734375,9.227181434631348,-2.926955223083496,9.288863182067871
26,blues,0.07711019366979599,0.07710845023393631,0.006663985780284385,0.011162175322837718,1.434762954711914,1.8844808340072632,2.669095754623413,71.68453216552734,0.05197268646075019,0.03855994632178308,1198.459084542923,402.342968125258,2477.275945747535,997.1310847777992,0.278378427028656,0.3082444965839386,-284.848388671875,78.74907684326172,108.74956512451172,26.015811920166016,9.129682540893555,38.049076080322266,51.25131607055664,17.164352416992188,18.123716354370117,14.507415771484375,7.632777690887451,13.481058120727539,8.775374412536621,11.02328872680664,2.3653817176818848,10.158195495605469,0.019261052832007408,9.664974212646484,2.2369275093078613,10.322615623474121,4.190629005432129,9.185999870300293,-3.3045809268951416,9.877335548400879,1.6140482425689697,8.286104202270508
27,blues,0.09581015259027481,0.04685458168387413,0.006306223360127071,0.01044631051951302,1.3213880062103271,1.1924951076507568,2.366928815841675,18.034337997436523,0.07241441294470224,0.050454799582861906,1391.841952007111,447.4751733258854,2811.698414388776,735.6676416766054,0.28870734572410583,0.30680254101753235,-228.16708374023438,53.067100524902344,130.33966064453125,26.244882583618164,-23.31070899963379,30.45330238342285,70.2002182006836,19.940065383911133,1.1293262243270874,13.486490249633789,7.589114189147949,12.40042495727539,0.9033956527709961,10.010875701904297,1.9944432973861694,9.39421558380127,-6.158844470977783,7.8659563064575195,-9.380717277526855,9.280634880065918,-2.563575029373169,10.3855562210083,-4.521847248077393,7.6776814460754395,-0.2699865698814392,8.23090648651123
28,blues,0.0996667742729187,0.06438622623682022,0.007001171639636573,0.01549361001574422,1.513250470161438,1.6025972366333008,2.977672576904297,25.908674240112305,0.04801998743232792,0.02857617645815396,1115.728201941125,325.14734796523,2290.6465251595127,798.7103858043984,0.2761554718017578,0.3144412934780121,-248.96224975585938,70.47327423095703,139.03176879882812,19.970556259155273,-16.24002456665039,34.10016632080078,57.11619567871094,18.175256729125977,20.19236183166504,12.575270652770996,10.160372734069824,11.538103103637695,4.576075077056885,11.17614459991455,0.33792436122894287,10.872270584106445,-7.8628249168396,8.355507850646973,-3.4702460765838623,8.279679298400879,-2.64882493019104,8.90752124786377,-2.842670440673828,8.164708137512207,-0.8947747945785522,9.763467788696289
29,blues,0.1247364804148674,0.06937113404273987,0.006889146882995211,0.01385431588637919,1.540391445159912,1.6161754131317139,4.779882431030273,44.44723892211914,0.05289486961040216,0.05698632515321641,1648.8351694525165,844.0039062693272,3759.8921136347158,2040.0422533030032,0.2803565263748169,0.32499417662620544,-233.71510314941406,60.6992073059082,101.19902038574219,29.757904052734375,17.65089988708496,19.373985290527344,23.740636825561523,14.810056686401367,2.0798850059509277,15.084576606750488,25.938901901245117,11.647611618041992,-16.969043731689453,18.40997314453125,15.079570770263672,10.661373138427734,-22.27737808227539,9.912996292114258,4.385385990142822,11.077478408813477,-23.197580337524414,12.94112491607666,-6.036645412445068,9.043988227844238,-5.057098388671875,8.996591567993164
30,blues,0.17006206512451172,0.05646197497844696,0.006469402074119473,0.009771238606078852,1.3661911487579346,1.1928362846374512,7.563991546630859,59.03908157348633,0.039366118039443156,0.030750114988892845,1379.1893819362376,742.2805411544396,3016.513649216937,2139.0755877056536,0.26319387555122375,0.3072017431259155,-206.9381103515625,45.03373718261719,117.79183959960938,27.63372802734375,23.26499366760254,16.77733039855957,28.300046920776367,16.163814544677734,-1.102283239364624,13.994470596313477,18.867183685302734,12.686924934387207,-21.97161102294922,14.573247909545898,17.848024368286133,11.715256690979004,-25.590238571166992,14.149627685546875,2.135104179382324,10.153618812561035,-17.777297973632812,8.555237770080566,-8.010591506958008,7.772794246673584,-17.620141983032227,8.527880668640137
31,blues,0.15151764452457428,0.05647912621498108,0.005892747780722081,0.008111414038816156,1.3483997583389282,1.3128856420516968,6.169347763061523,47.68183135986328,0.04294722484048724,0.03310855531387314,1330.715617463902,593.5331020895167,2898.7888132613107,1926.2364456112796,0.25355321168899536,0.3150419294834137,-221.84349060058594,50.122222900390625,110.85242462158203,24.21226692199707,18.637550354003906,13.7986478805542,30.928430557250977,13.438579559326172,3.2962281703948975,14.874418258666992,22.589956283569336,10.029158592224121,-20.40655517578125,17.849363327026367,12.122968673706055,10.700894355773926,-26.33045768737793,10.445040702819824,-4.35413122177124,10.104012489318848,-26.383853912353516,11.360589027404785,-13.032196044921875,10.379247665405273,-12.655036926269531,12.09580135345459
32,blues,0.10132135450839996,0.06285541504621506,0.005780117349075983,0.008870545514689967,1.1743149757385254,1.473374605178833,3.3400843143463135,31.841087341308594,0.03938839846771075,0.0561969361557821,1309.3824080697566,869.5186095462527,2763.1862560723607,2165.074296326591,0.27624478936195374,0.31203702092170715,-288.715087890625,72.956787109375,105.92636108398438,28.824316024780273,18.819950103759766,20.849245071411133,23.674461364746094,18.510282516479492,5.700168132781982,19.517763137817383,25.559085845947266,12.804235458374023,-13.450493812561035,15.101388931274414,12.429512023925781,11.211684226989746,-11.961186408996582,14.031473159790039,1.589507818222046,11.50541877746582,-15.623069763183594,11.2498140335083,-6.638754844665527,9.057660102844238,-11.685787200927734,10.14783763885498
33,blues,0.13321350514888763,0.04745771735906601,0.005879629786614118,0.008609884665278282,1.3725860118865967,1.3598397970199585,4.707505702972412,35.44273376464844,0.04197368341550657,0.03793596136045574,1430.4924328152892,837.1629352526359,3245.4683874709976,2359.860606940764,0.26063528656959534,0.30786970257759094,-238.95120239257812,56.76700210571289,108.70543670654297,28.685911178588867,34.14584732055664,16.700571060180664,30.211149215698242,17.409311294555664,-0.5025824308395386,15.427206039428711,27.292957305908203,11.851600646972656,-21.39948272705078,16.913410186767578,14.171862602233887,11.814695358276367,-24.512310028076172,10.836795806884766,-1.8842657804489136,13.39372730255127,-28.0575008392334,11.276010513305664,-11.255746841430664,9.360207557678223,-16.4643611907959,9.520768165588379
34,blues,0.13593539595603943,0.05676878243684769,0.006562224443966714,0.011085761774796964,1.5111660957336426,1.5979453325271606,5.065548896789551,37.43434524536133,0.04570244525812065,0.026290158825679158,1537.0980205512037,584.0191206169887,3602.423279799884,1927.281111129145,0.2623637914657593,0.3148733973503113,-217.15489196777344,60.000667572021484,105.78446197509766,23.109636306762695,15.6065092086792,18.929195404052734,25.25981903076172,14.808554649353027,-1.4457652568817139,14.693558692932129,30.199512481689453,10.841135025024414,-17.717384338378906,14.954784393310547,17.318798065185547,11.247270584106445,-27.21879768371582,10.59272289276123,4.336658000946045,13.315007209777832,-20.061996459960938,10.73421573638916,-10.700785636901855,8.415196418762207,-14.232641220092773,10.245843887329102
35,blues,0.17337872087955475,0.057845667004585266,0.006089677061283768,0.009107434665836764,1.3037587404251099,1.2660460472106934,7.851378917694092,53.09756088256836,0.04541997474381284,0.023957906684210984,1506.8728757224978,643.4338339401586,3404.1862470091355,2045.4261071614542,0.2883848249912262,0.3107258081436157,-171.7732696533203,44.08076858520508,120.2935791015625,26.330232620239258,15.340433120727539,16.40636444091797,21.107595443725586,12.111671447753906,-5.385007858276367,13.259989738464355,24.195363998413086,10.913934707641602,-24.13754653930664,12.061731338500977,18.54475212097168,10.02347183227539,-22.348501205444336,11.806123733520508,1.3194953203201294,10.778165817260742,-20.763225555419922,8.250901222229004,-4.9818878173828125,9.021777153015137,-17.10808753967285,9.297282218933105
